Filename, Score1 , Score2 , Score3 , Score4 , Score5 , Score6 , Score7 , Score8 , Score9 , Score10 , Score11 , Score12 , Score13 , Score14 , Score15 , Score16 , Score17 , Score18 , Score19 , Score20 , Score21 , Score22 , Score23 , Score24 , Score25 , Score26 , Score27 , Score28 , Score29 , Score30 , Score31 , Score32 , Score33 , Score34 , Score35 , Score36 , Score37 , Score38 , Score39 , Score40 , Score41 , Score42 , Score43 , Score44 , Score45 , Score46 , Score47 , Score48 , Score49 , Score50 , Citations
301035,0.2992527903,0.2478126063,0.1825139598,0.1727625632,0.158683717,0.138643741,0.1284211584,0.1263138928,0.1257930736,0.1224265492,0.117982271,0.1177997125,0.1137257411,0.1130017416,0.1095135777,0.109266027,0.1091593118,0.1081434344,0.1073865899,0.1073849291,0.0943460356,0.0943391309,0.0932783195,0.0919229206,0.090431307,0.0900935031,0.0900554803,0.0892920678,0.0870480364,0.0862452025,0.0860116969,0.0840824455,0.0840354796,0.0839784193,0.0830819564,0.0824544661,0.0821661173,0.0816257909,0.079961382,0.0761550249,0.0746499446,0.0726415276,0.0726349673,0.0713102329,0.0691439912,0.0682264955,0.0681722564,0.0679289467,0.0666248683,0.0650325285,25
302037,0.3767214661,0.3682723409,0.3266332561,0.2964738421,0.2641265618,0.220429398,0.1995681663,0.1244261431,0.1244229532,0.1131117757,0.1113483967,0.1100889738,0.105816663,0.1032908803,0.1000445884,0.0892271272,0.0891939765,0.0844672494,0.083935354,0.0805753523,0.0802147119,0.0793557123,0.077167456,0.0756170222,0.0719646778,0.0703381686,0.0699055707,0.06827332,0.0678670654,0.0661846789,0.0603337496,0.0603337496,0.0589104437,0.0566684178,0.0560845255,0.0553436869,0.0552451433,0.0541437748,0.0538754522,0.0526288549,0.0520793627,0.0513780045,0.0512870681,0.0472013833,0.0467336797,0.0466037138,0.0452447103,0.043020192,0.0414370759,0.0410111532,14
301037,0.5230249506,0.2352170361,0.1717729612,0.1553889203,0.1420189629,0.1366186926,0.1343221188,0.1317342661,0.1242547829,0.1136089576,0.103567105,0.1014011939,0.0975088374,0.0971109778,0.0958226211,0.0915676315,0.0915676315,0.0887707151,0.087024143,0.0863884242,0.0848362802,0.0827137182,0.0819712156,0.0798633947,0.079847458,0.0766318223,0.0710066008,0.0708866569,0.068729313,0.0686903456,0.0685929925,0.0669126248,0.0667115544,0.0666508225,0.0659640489,0.0618702055,0.0612780397,0.0612586132,0.0602877668,0.0602396489,0.0596442439,0.0587437943,0.0583221831,0.0560923297,0.0550073176,0.0531527238,0.0524559108,0.0517313596,0.0515164061,0.0514664472,18
301038,0.4906184014,0.2625784016,0.2351906341,0.1741760208,0.163057736,0.1559402159,0.1424031612,0.1359967291,0.1269961151,0.1261590175,0.1233765415,0.1171058645,0.1142766087,0.1112534352,0.109604977,0.0912980512,0.0874902286,0.0869479897,0.0839586403,0.0830858179,0.0830456106,0.0808270515,0.0804385532,0.0760936101,0.0750175587,0.073268741,0.0717846857,0.0712040117,0.0704402559,0.0671957314,0.0652230944,0.0639040011,0.0631015755,0.0613442065,0.0610023133,0.057992097,0.0578398539,0.0565492161,0.0560706744,0.0540061104,0.0532885072,0.0528992301,0.0528992301,0.0515822615,0.050865007,0.0506490546,0.0499427696,0.0492552789,0.0490785738,0.0481814084,156
301039,0.3248824735,0.3101254673,0.2612859304,0.1711412453,0.1706260808,0.1580015929,0.1508492271,0.1498060475,0.1436276447,0.128746112,0.1216737867,0.1167712902,0.116724565,0.1142602124,0.1101023204,0.1069655411,0.1003429691,0.0983161825,0.0980158399,0.0969207033,0.0946306644,0.0876320578,0.0859729391,0.0857012412,0.0856951593,0.0841689033,0.0839281598,0.0832442234,0.0822760537,0.0821528998,0.0808722832,0.0808481082,0.0790638917,0.0779830598,0.0774090706,0.0743242403,0.0738966332,0.0729008677,0.069122982,0.0686394056,0.0675818445,0.0669170894,0.0633190764,0.0624662067,0.0608658723,0.0608368934,0.0599643791,0.058782544,0.0577624677,0.0577029395,85
304048,0.3658935125,0.1881840948,0.1796562157,0.177096011,0.1765786112,0.1739369753,0.1637431552,0.1544815883,0.1444211155,0.1435751479,0.1336436183,0.1301371419,0.1273579013,0.126357436,0.1259726334,0.1228073664,0.1228073664,0.1228073664,0.1228073664,0.1158611913,0.1135545153,0.1133494921,0.1123376928,0.1052384041,0.1024403261,0.09589344,0.0946794111,0.0926247542,0.0921120616,0.0913382561,0.0906192658,0.0818715776,0.0818715776,0.0818715776,0.0818715776,0.0818715776,0.0818715776,0.0818715776,0.0751097396,0.0750811178,0.073955201,0.073955201,0.0734827627,0.0712589662,0.0660388245,0.065372111,0.0625351718,0.0614080411,0.0596474989,0.0591887678,53
304049,0.6456300384,0.2737655172,0.173778466,0.1703458159,0.1493266457,0.1257543868,0.1174004159,0.1148444876,0.1124065521,0.1118817155,0.1027776268,0.0995510972,0.0968325888,0.0937977583,0.08710721,0.0858202535,0.0843044159,0.0840021995,0.0838513862,0.0795077222,0.0781327985,0.0739809834,0.0720074144,0.0719373567,0.0711965958,0.0708350011,0.0656623315,0.0634151812,0.0622194357,0.0622194357,0.0622194357,0.0617570652,0.0609506804,0.060238269,0.0569763377,0.054038223,0.0520856339,0.0516037633,0.0497755486,0.0497755486,0.0497476739,0.048261123,0.0474607902,0.0469601663,0.045945291,0.0452241533,0.0442715845,0.0441790569,0.0434558007,0.0433635939,410
304046,0.3594532229,0.3097025111,0.2424656234,0.2401060659,0.2068714403,0.1952028246,0.1877188734,0.165859391,0.1547059362,0.1539104795,0.151282071,0.1326325663,0.1246556357,0.1196955902,0.1150209685,0.1066000172,0.1052265757,0.1051772759,0.1001861747,0.0938445651,0.0936555352,0.0936108526,0.0915138925,0.0899908963,0.088127961,0.0878992502,0.0872573375,0.0846564521,0.0774279037,0.0773746888,0.0766562451,0.0758391262,0.075148193,0.0737843514,0.0692926257,0.0682210958,0.0653524589,0.0639227112,0.0614350845,0.0604142166,0.0592906391,0.0588483232,0.0564769102,0.0545616636,0.054204045,0.0536866752,0.0524690098,0.0524597657,0.051623425,0.0505889691,33
304047,0.3688133599,0.2956325129,0.2941096311,0.2365870792,0.2170192353,0.1639373441,0.1540033263,0.1469138571,0.1440242529,0.1382762002,0.1345835247,0.1311498753,0.1299725721,0.121748327,0.1215979364,0.1130393578,0.1103981743,0.1093843734,0.1088914002,0.1013776497,0.1009354877,0.0983624065,0.0947312443,0.09220334,0.0878334128,0.0819681877,0.0810514845,0.0783463489,0.0769889984,0.0767961582,0.0763835233,0.0739270297,0.0736854229,0.0728286035,0.0725942668,0.0711453525,0.0699589796,0.0697673893,0.0694876319,0.0672095587,0.066191217,0.0651515766,0.0641178834,0.0638938601,0.0626628797,0.0614688933,0.0600287803,0.0574406096,0.057362849,0.0567286983,8
301036,0.3401826705,0.3321209568,0.2223168546,0.2169363529,0.1973759329,0.193873692,0.1861539828,0.1825370058,0.1766494643,0.165305154,0.1557038364,0.1491796235,0.1431109061,0.1413000672,0.1249212208,0.1183102478,0.115976899,0.1134014138,0.1084821492,0.1078546449,0.1076031207,0.1071122132,0.106272865,0.1059495614,0.0991372754,0.0948807277,0.0857003802,0.0853831795,0.0820667816,0.0795624658,0.0795624658,0.0737908845,0.0660757796,0.0650787605,0.0644686806,0.0577677788,0.0569443101,0.0560527177,0.0555613679,0.0552129654,0.0545231574,0.0540432447,0.0534432549,0.0521960118,0.0518716709,0.0509880184,0.0506168137,0.0496934634,0.0476113223,0.0476113223,36
304045,0.5525954843,0.2710727483,0.2600398907,0.1654661697,0.1593890359,0.1537859884,0.1495854998,0.1402910346,0.1336567972,0.1244622349,0.1177152193,0.0984133085,0.0948164029,0.090172063,0.0885168218,0.086963863,0.0862790654,0.0780737473,0.0757634032,0.0742692584,0.0734788515,0.0690232523,0.0687746375,0.0678066237,0.0668350332,0.0657967654,0.0628653515,0.0622417955,0.059241465,0.0588171703,0.0587364454,0.0578103776,0.05564875,0.0556004012,0.0556004012,0.0553998268,0.0537519727,0.0534188797,0.0531352442,0.0531288759,0.0523443205,0.0520495461,0.0520367182,0.0514119166,0.051333826,0.0482732179,0.047393172,0.0467956742,0.0467454687,0.0466657258,199
301030,0.4313175678,0.4000462653,0.30863317,0.2243032804,0.1906816507,0.1905613664,0.1801583783,0.1588518673,0.1401908194,0.1241577106,0.1083431626,0.1017299364,0.0912674822,0.0854946841,0.0814221639,0.0792561056,0.0767111519,0.075881759,0.074680165,0.0722590832,0.0722437015,0.0712708186,0.0695867038,0.0689672108,0.0684228407,0.0670472237,0.0670132421,0.0663737411,0.0653439847,0.0619259464,0.0603236361,0.0603236361,0.0553774665,0.0551674763,0.0547063868,0.0536626253,0.0520350899,0.0519430994,0.0515083465,0.0511333995,0.0511181143,0.0508211021,0.0506764396,0.0505322236,0.0494667365,0.0489437021,0.0487824075,0.0487513363,0.0477876089,0.0444602845,5
301031,0.3870996946,0.269838269,0.2272448051,0.192381284,0.1879453714,0.1819625879,0.1486225984,0.1450367793,0.1326527047,0.1320179775,0.1285865466,0.1258385963,0.1241692033,0.1157762998,0.115130512,0.1060084272,0.1036728344,0.0995673149,0.09346249,0.093425467,0.086347884,0.0829382675,0.0821937492,0.0802443801,0.0755690949,0.0719230778,0.0708888266,0.0688621629,0.0688621629,0.0688621629,0.0688621629,0.0688621629,0.0673433867,0.0665099168,0.0664391876,0.0663507864,0.0655915308,0.0649672122,0.0644058774,0.0636124692,0.0604661889,0.0587246783,0.0586063967,0.0563183374,0.055731665,0.0551566503,0.0549150974,0.0536744924,0.0514426584,0.0511111507,44
301032,0.3454225908,0.3200196044,0.2528080874,0.2162852713,0.2051018345,0.2013641196,0.1780102671,0.162563049,0.1578813961,0.1506426578,0.1335418608,0.1214931583,0.1160094515,0.114473564,0.1138969783,0.1105767293,0.0995107435,0.097026896,0.094983906,0.0935019693,0.0917739514,0.0822237218,0.0807334662,0.080582898,0.0803345293,0.0763957586,0.076149506,0.0730919788,0.0725478919,0.0697208481,0.0683134857,0.0645452985,0.0642286268,0.0634840514,0.0629636106,0.0627731151,0.0620182546,0.0613994757,0.0609192766,0.0607170593,0.0588893255,0.0586115225,0.0585105456,0.0583179196,0.0576694021,0.0538393124,0.0523988511,0.0523877661,0.0520424249,0.051168238,177
301033,0.3774312202,0.3757890002,0.3178401968,0.258210069,0.2433277081,0.164557237,0.1599662185,0.1449428281,0.1399952567,0.1360721816,0.1194231492,0.112305096,0.1100367755,0.1032084764,0.1029532507,0.099839112,0.0908696726,0.0882660092,0.0863456868,0.0848365679,0.0831548217,0.0812249533,0.0810593786,0.0793107384,0.0771035274,0.0758395088,0.0713384019,0.0690964331,0.0669138662,0.0663157059,0.0663157059,0.0663157059,0.0627719864,0.0625647867,0.0609353281,0.0599034672,0.0582957141,0.0582455246,0.0578276456,0.056152548,0.056152548,0.0537017781,0.0533729903,0.0524016288,0.0465181572,0.0464572176,0.0456487551,0.0455281237,0.0454892194,0.0437217856,20
303140,0.4146115019,0.2584002981,0.232826228,0.2282087599,0.1659162132,0.1604060588,0.15254126,0.1328972011,0.1323146203,0.1280665826,0.1236980574,0.1202329796,0.1188825361,0.117862205,0.1155210379,0.1155063038,0.1105366311,0.0979712469,0.097712163,0.0941408266,0.0935004928,0.0934156278,0.0921395194,0.0917702027,0.0849148349,0.0828711847,0.0814670014,0.078055833,0.077345193,0.0757131686,0.0751797649,0.0731302913,0.0726005845,0.0714532291,0.0706467912,0.0696065451,0.0680056762,0.0667880119,0.0649279788,0.0614300298,0.0614064843,0.0590477222,0.0582305244,0.0575535771,0.0546809171,0.0527062814,0.0520734886,0.0512070522,0.0510137767,0.050836032,98
304041,0.4547741379,0.2359677706,0.189598971,0.1770219192,0.1539053682,0.1376537658,0.1286469626,0.1270568501,0.1241240085,0.1239345155,0.1213580319,0.1201297567,0.1173124935,0.1170318463,0.1147950233,0.1116317708,0.1108096061,0.1105884579,0.1096861379,0.1095983734,0.1002259751,0.0997415925,0.094683072,0.0889208398,0.0885038438,0.0881181663,0.0866892804,0.0851004119,0.0844381857,0.0843619604,0.0818609891,0.0775179373,0.0735327816,0.0720552592,0.0718739421,0.0715080969,0.0692826149,0.068985782,0.0670251506,0.0658542876,0.0640457761,0.0639363045,0.0638663729,0.0625669857,0.0615036889,0.0610915784,0.0609636006,0.0603209771,0.0600648784,0.059755617,4
304190,0.3152477733,0.2618613874,0.2017198586,0.1883647857,0.1831533445,0.1604394018,0.1416069194,0.1332312462,0.1251167351,0.1180399385,0.1175724896,0.1162549113,0.116107314,0.115689886,0.1153545273,0.1144398318,0.1111104898,0.1093913893,0.1049243898,0.101586501,0.0990555477,0.0958658141,0.0941711027,0.0934688079,0.0931189188,0.0907055407,0.0886167668,0.0880804265,0.087159341,0.0853805741,0.0834111568,0.0834111568,0.0803434395,0.0789476821,0.0787962164,0.0757726844,0.0754536357,0.0727494861,0.0703577222,0.0695092973,0.0695092973,0.0674420644,0.0666608195,0.0659101855,0.0655777436,0.0635804924,0.0635752444,0.0634313022,0.0615436461,0.0614934475,26
304191,0.409505267,0.3584617238,0.2998702086,0.2598927113,0.2002118442,0.1952091394,0.1641602551,0.1601330867,0.1543522637,0.1468130235,0.1409611388,0.1377369724,0.1180602621,0.1180602621,0.1137894993,0.1113825905,0.1066447072,0.1048746781,0.0890443552,0.084242184,0.083305863,0.0808937896,0.0748219184,0.0744106798,0.0727513543,0.0724203324,0.0649105234,0.0644769449,0.0634165903,0.0623221822,0.0607418587,0.060331702,0.0577282033,0.0556912953,0.0529843899,0.052379287,0.052379287,0.0518912314,0.0501900356,0.0497314619,0.0496961032,0.0496961032,0.0482653616,0.0475997371,0.0461397596,0.0460375396,0.0453207049,0.0450884115,0.0433450977,0.043085222,7
304192,0.4054996966,0.3142905594,0.2261596075,0.2186384849,0.1838124973,0.1785867919,0.1677936612,0.1586382042,0.1539477783,0.1454279433,0.1452897659,0.1277624897,0.1273781774,0.1077695717,0.0996911836,0.098517383,0.0935347588,0.0913123083,0.0907140406,0.0891865549,0.0889665249,0.0863988516,0.0862121124,0.0833076049,0.0815204321,0.0785985025,0.0758199567,0.0743614183,0.0711913648,0.0674612321,0.0669722379,0.0656222734,0.0646591199,0.0646111253,0.0643100339,0.063222888,0.0631890401,0.0628975863,0.0623000532,0.0619830387,0.0608037078,0.0605864956,0.0582893352,0.0569733918,0.0560835144,0.0559749134,0.0522648088,0.0517366427,0.0502593745,0.0499521344,134
304193,0.2451821633,0.2394028317,0.2193735145,0.2193735145,0.2191398441,0.2090359732,0.2064691902,0.202110254,0.1932824479,0.1634830355,0.1530393425,0.1462015668,0.1369482851,0.1357981562,0.1306806705,0.1264676603,0.125197454,0.1220820588,0.1185138025,0.1152758577,0.1112151923,0.1097915252,0.1080317284,0.1075242698,0.1030537064,0.0980086619,0.0979233597,0.097171122,0.0946598438,0.0943614392,0.0929436381,0.0918342415,0.0893207165,0.0852210505,0.0839403399,0.0835769259,0.0824888676,0.0787841942,0.0756905139,0.0732885277,0.0701515763,0.0699394295,0.0699394295,0.0655600978,0.0649407044,0.0624529126,0.0585516398,0.0582828579,0.0575405616,0.0568795182,21
304194,0.4133317943,0.2708625205,0.2649586257,0.2644081936,0.2382762873,0.2378031275,0.2119669006,0.2032170312,0.1659818244,0.1473524572,0.1426076751,0.1252515072,0.1166376313,0.114159634,0.1091731692,0.1089876025,0.1078245402,0.09883137,0.0869514434,0.0854747076,0.0846320074,0.0815884904,0.0785792445,0.0763688184,0.0761171105,0.0733223517,0.072972226,0.0723034656,0.0692826911,0.0679597732,0.0653953183,0.0635104612,0.0634220189,0.0631330708,0.0585585561,0.0570627169,0.0553872537,0.0546348781,0.0544621859,0.0529917251,0.0529917251,0.0521315121,0.0510257635,0.0509539452,0.0499215281,0.0488645773,0.0483709065,0.0464463598,0.0449573241,0.0446100172,13
304195,0.311215443,0.3073058406,0.2890613682,0.2485445842,0.2454474941,0.2178463689,0.2085429699,0.1855616226,0.1672706419,0.1524445587,0.1433885266,0.1203761097,0.117707333,0.1120498201,0.1096500497,0.1096500497,0.1077499057,0.0969027661,0.091203957,0.0909868959,0.089032553,0.0868931465,0.0788658175,0.0782385987,0.0764461439,0.0759115729,0.0713106625,0.0702572004,0.0696140889,0.0670629655,0.0668712281,0.0664050055,0.0659635408,0.065251315,0.0621572178,0.0609525238,0.0570077294,0.0566884075,0.0566155121,0.0560249101,0.0550483851,0.0540971227,0.0523663605,0.0516483376,0.0506876688,0.0498186382,0.0489057696,0.0474388594,0.0472165961,0.046687425,1
304196,0.523467552,0.2283899563,0.1928286044,0.1925458291,0.1729383889,0.1613783574,0.1613651605,0.1535489686,0.1503781906,0.1471207484,0.1331876706,0.1307324978,0.1141843062,0.113997743,0.1139974199,0.1136626652,0.1083882964,0.1004977644,0.0936676188,0.0864181,0.0859865731,0.0852744108,0.0828342428,0.0828073818,0.0814359801,0.0813315366,0.0787534614,0.0749122973,0.0749122973,0.0749122973,0.0743227701,0.0734171173,0.0717027707,0.0706751416,0.0700640549,0.0684656544,0.0670613837,0.0666238221,0.0642484489,0.0621014161,0.0614814349,0.0611809311,0.0604253662,0.0603129706,0.0596423737,0.0559446624,0.0550401318,0.0550401318,0.0539675764,0.0538563354,6
304198,0.371466949,0.3009026969,0.1974819605,0.1757040795,0.1680647717,0.167685718,0.1637025387,0.154706962,0.1536360951,0.1416261939,0.1357696923,0.1306845626,0.126524475,0.1172959288,0.1166888098,0.1117525855,0.1062758438,0.0993975012,0.0985248245,0.0984243224,0.096940441,0.0959580053,0.0958986383,0.0872146178,0.0840323859,0.0840323859,0.0827169898,0.0794616308,0.0765933292,0.075990501,0.0731048775,0.0729738454,0.0710248851,0.0705050137,0.0705010514,0.0687537703,0.0674849173,0.0657197854,0.0642414739,0.0640552318,0.0630427868,0.0621057887,0.0603868927,0.0592914488,0.0578846218,0.0568175243,0.0567636354,0.0554405238,0.054830068,0.0542331397,75
304199,0.3183136993,0.3072487992,0.2839425727,0.2751396037,0.2143556852,0.2027696032,0.1848100216,0.1784034702,0.1501798154,0.1501722258,0.1441543399,0.135852325,0.1297747588,0.1108138249,0.1106292888,0.1047082938,0.1041155781,0.0956677682,0.0952952827,0.0911057828,0.0838818939,0.0811109523,0.0785598547,0.0776912498,0.0770523208,0.0767198633,0.076285055,0.0750543864,0.0737015722,0.0694653895,0.0686768405,0.0615497408,0.0608710562,0.0606782827,0.0598474773,0.0597911898,0.0597911898,0.057508065,0.0562751698,0.0558956064,0.0557802463,0.0537788355,0.0525659971,0.0516711467,0.0508621382,0.0507529273,0.0502400088,0.0497603776,0.049078207,0.048444364,38
301255,0.4028121925,0.3456974396,0.2666887379,0.2530669545,0.2335378284,0.1857553647,0.1585597368,0.1400237184,0.1371474423,0.1351697482,0.1310559486,0.1169767489,0.1164224175,0.1107688762,0.1079176252,0.1057720028,0.1053854926,0.1050540527,0.0990819499,0.0989939658,0.098612005,0.0944031575,0.0862389459,0.0853934955,0.0804579497,0.0758707003,0.0713443151,0.0705036719,0.0693192559,0.066083936,0.0645266726,0.0601921318,0.059310649,0.0544434138,0.053251088,0.0532029345,0.0502305852,0.0499064626,0.0492533311,0.0476058452,0.046835541,0.0465088345,0.0457226788,0.0451473027,0.0451473027,0.0439979986,0.0427317287,0.0418457438,0.0418334857,0.0412887573,19
301100,0.2136134914,0.2075266878,0.190993404,0.1909384423,0.1849604459,0.1609082211,0.1551821385,0.1376659855,0.1336477863,0.1293411341,0.12882084,0.1283240324,0.1214581473,0.1145117038,0.1111437691,0.1088900038,0.1060944773,0.1013291833,0.1005230675,0.0992332288,0.097763753,0.0954658088,0.0949773932,0.0931433325,0.0878560272,0.0857545264,0.0836511799,0.0836450378,0.0829531797,0.0821319306,0.082063615,0.0798164781,0.0797798241,0.0793401624,0.0790468515,0.0780701771,0.0770472327,0.0767926107,0.0763143388,0.0761158721,0.0758845755,0.0733228147,0.0733228147,0.0727921098,0.0709635525,0.0706610801,0.0704276487,0.0703828459,0.0697110288,0.069651412,102
301101,0.4826365496,0.3938353374,0.198482084,0.1524092643,0.1479522561,0.144766729,0.1441151219,0.1270601072,0.123667319,0.1194397957,0.1193143141,0.1157055897,0.1149384352,0.1067809457,0.0975584704,0.0963899356,0.0895078119,0.0893506415,0.0867777735,0.0744164854,0.073976128,0.0735265373,0.0723981863,0.0714118576,0.0712125891,0.0690602309,0.0689549726,0.0674853264,0.0653295652,0.0651583676,0.0594993556,0.057232399,0.0562596792,0.0547327877,0.0519856283,0.0516358489,0.0515731662,0.0511364335,0.0511364335,0.0499546495,0.0498236176,0.0490490998,0.048912294,0.0479886329,0.0477281301,0.0473772744,0.0467233146,0.0463888668,0.0463498231,0.0457645189,40
301102,0.5037099393,0.2726372494,0.2726372494,0.2385327216,0.1522644223,0.1420123502,0.1246183199,0.1221522828,0.1162747694,0.1139302079,0.1130475596,0.1119471874,0.1069975881,0.1043775338,0.1017701704,0.0956568368,0.0946951098,0.0946625951,0.086033902,0.0850282993,0.0846090193,0.0779711551,0.0774607186,0.0746612293,0.0736154409,0.0666144479,0.0654193098,0.0649609507,0.0640030824,0.063781823,0.0636016214,0.0631060154,0.0622158395,0.0544125513,0.0531309209,0.051943151,0.0515698633,0.0515633307,0.0515171825,0.0504889473,0.0500917871,0.0497931207,0.0492192683,0.0489482419,0.0488667485,0.0486032907,0.0478495997,0.0467342666,0.0465358516,0.0462824462,5
301103,0.3733658754,0.3709138775,0.2426307179,0.1966562389,0.1804979546,0.1668647105,0.1439165713,0.134586904,0.1214990963,0.1195745433,0.1098533355,0.104365085,0.1030364523,0.0998172885,0.0983833381,0.0956596346,0.0948099577,0.0914044129,0.0883521275,0.0879776776,0.0854007674,0.0816563552,0.0813340691,0.0811664947,0.0799306501,0.0773406286,0.0771604751,0.0767299147,0.0749686646,0.0741827755,0.0730667694,0.0727688888,0.0723305499,0.0717498178,0.071744726,0.0716071258,0.0711470693,0.067686733,0.0663595277,0.0649104465,0.0636967911,0.0625742664,0.0616824264,0.0614103049,0.0577814413,0.0572138377,0.0553122228,0.0546831943,0.05465741,0.0540976722,2
301104,0.812132441,0.323764421,0.1972802201,0.1746763946,0.1735891774,0.1082672513,0.0941187992,0.0907322919,0.0839509883,0.0706138469,0.0700653812,0.0661140893,0.0627733427,0.0621819775,0.0615499695,0.0574071142,0.0557430757,0.0467534755,0.0460827962,0.0401881988,0.038278421,0.0378015467,0.0374758986,0.0358092978,0.0347785571,0.0347785571,0.0334130423,0.0315121837,0.0313100609,0.0312141174,0.0311393762,0.0301803071,0.0299301622,0.0298633216,0.0286851137,0.0283646648,0.0269805976,0.0269727633,0.0265021844,0.0252875973,0.0245757471,0.0245757471,0.0245757471,0.0245757471,0.0244929491,0.0240558701,0.0236736264,0.0229455082,0.0229002895,0.0226740253,56
301105,0.3273180791,0.2998955421,0.2308412672,0.2185537662,0.1904636356,0.1741756496,0.1724815264,0.1529906948,0.1525782361,0.1428705016,0.1379795461,0.1365697087,0.1241243222,0.109669315,0.1063833676,0.1044814466,0.1019937966,0.0999651807,0.0975116464,0.096963052,0.0956244361,0.0939406079,0.0923661739,0.0919374664,0.0917223148,0.0843751273,0.083965722,0.0830254248,0.0790329331,0.0782307653,0.0779906484,0.0768099008,0.0765456061,0.070527417,0.0700779263,0.0680132217,0.0677244648,0.0677244648,0.0664768197,0.0659297132,0.0655844429,0.0653906726,0.0640082507,0.063178112,0.0589443719,0.0580878501,0.0571768854,0.056437054,0.0559148597,0.055453525,6
301106,0.4384083143,0.3849169216,0.2196123698,0.2093739079,0.1997577832,0.1874862732,0.1866562215,0.1806854077,0.1680139718,0.153846646,0.1329108623,0.1156471932,0.1108627424,0.1102012007,0.1036071326,0.1033760422,0.0983392977,0.093386366,0.0916810932,0.0862736476,0.0834024245,0.076937745,0.0767262484,0.0700838022,0.0670959594,0.0635901549,0.0617864132,0.0595873914,0.0587659623,0.0585246205,0.0576986222,0.0565445153,0.0560455088,0.0546809355,0.0546719241,0.0523751057,0.0513124441,0.0509413315,0.0494117054,0.0483422998,0.0463662082,0.0455620901,0.0430421682,0.0417028815,0.0416939414,0.0410030863,0.0405998243,0.0395408676,0.039262851,0.0390775991,14
301108,0.5153398529,0.3536895412,0.2612580459,0.2161217356,0.2073540547,0.1809812195,0.143648948,0.1362522914,0.1266236414,0.1208372649,0.1068895888,0.1003290239,0.1003290239,0.0988888932,0.0977829793,0.096225927,0.0891813546,0.0891813546,0.0881032358,0.0868545588,0.0848871511,0.0820582204,0.0805736312,0.0788768824,0.0764698928,0.0739500475,0.0733125024,0.0724783542,0.0698172678,0.0692769366,0.0677532258,0.0669056583,0.0668033839,0.0660746983,0.0652747013,0.063037226,0.0602705388,0.0597381253,0.0594765833,0.0571812867,0.0561368907,0.0557383466,0.0557383466,0.0525856993,0.0525856993,0.0506510038,0.0482761318,0.0478525624,0.0471901824,0.0467776626,16
301109,0.4688338667,0.2382789905,0.2122135375,0.1987924514,0.1979294094,0.1450701758,0.1435588891,0.1397486585,0.1337116378,0.1331082147,0.1207416243,0.1109063839,0.0994896062,0.0984250378,0.0972258399,0.0943883301,0.0942749517,0.0927384516,0.0925306763,0.0898696965,0.0880222372,0.0843916041,0.0842424101,0.0786569418,0.0774129341,0.0773820893,0.0758230095,0.0746172047,0.0690842527,0.0687087607,0.0686212487,0.067910135,0.0673820798,0.067137358,0.0650025906,0.0648479733,0.0628775484,0.0627454997,0.0615772613,0.0588055282,0.0582644238,0.058009843,0.0577618237,0.0553826809,0.0551559387,0.0547904937,0.0543785046,0.0536441859,0.0529976406,0.0525190209,36
303096,0.3699309826,0.2543875236,0.2463831744,0.2186012704,0.192765718,0.185424586,0.1548907499,0.1334596461,0.1277905347,0.1253541702,0.1252904234,0.1175287219,0.1172759245,0.1102880966,0.1066453393,0.1057931175,0.1057649264,0.1052192214,0.0972131975,0.0949048813,0.0902732288,0.0890349182,0.0863484218,0.0816026104,0.0815067956,0.080802054,0.0780163602,0.0776207938,0.0768438881,0.0749043292,0.0700576084,0.0695429165,0.069483641,0.0678059144,0.0658482356,0.0657639606,0.0621103435,0.0617848341,0.0610923416,0.0605802831,0.0595380036,0.0592614585,0.0583642218,0.0583411521,0.0583369189,0.056922506,0.0565128614,0.0560189312,0.0550915851,0.0550915851,8
302109,0.289861874,0.2776062294,0.2109239197,0.1978474492,0.1931919445,0.1922345166,0.1869006317,0.1849150312,0.1671794996,0.1495683995,0.1445447715,0.1409111346,0.1340010631,0.1311563602,0.1306107364,0.1245573869,0.1223890269,0.1122588312,0.1113464682,0.1088825599,0.0916581768,0.0903721438,0.0898984488,0.0888949935,0.085917245,0.0811802541,0.0789413706,0.0764883434,0.076427016,0.0726261534,0.0720196514,0.0719266614,0.0717899783,0.0696712434,0.0658576015,0.0653993515,0.0639913028,0.0623289173,0.0618604164,0.0614477374,0.0612450451,0.0611950657,0.0603503255,0.0602602327,0.0596018672,0.0589838237,0.0586562121,0.0570951522,0.055593719,0.0548645919,256
302108,0.4833413168,0.4341879626,0.2587657488,0.1832287713,0.1778319309,0.1516959489,0.1312889708,0.1123571502,0.1044582908,0.1040276645,0.0894068668,0.0884654935,0.0870407036,0.0789153619,0.0775300605,0.0773613667,0.0767658033,0.0750080399,0.0749268847,0.0742616044,0.0740334318,0.0740009802,0.0737352641,0.0729647042,0.0695597464,0.0691907553,0.0660797033,0.0659608358,0.0626326267,0.0621866803,0.0608392891,0.0599684221,0.0565225074,0.0563176546,0.0560596841,0.0491533543,0.0491533543,0.0478089788,0.0476175134,0.0468931319,0.0463731643,0.0460540898,0.0455128279,0.0453135762,0.0449933167,0.0447966776,0.0445973601,0.0436328177,0.0432555842,0.0431144216,12
