Filename, Score1 , Score2 , Score3 , Score4 , Score5 , Score6 , Score7 , Score8 , Score9 , Score10 , Score11 , Score12 , Score13 , Score14 , Score15 , Score16 , Score17 , Score18 , Score19 , Score20 , Score21 , Score22 , Score23 , Score24 , Score25 , Score26 , Score27 , Score28 , Score29 , Score30 , Score31 , Score32 , Score33 , Score34 , Score35 , Score36 , Score37 , Score38 , Score39 , Score40 , Score41 , Score42 , Score43 , Score44 , Score45 , Score46 , Score47 , Score48 , Score49 , Score50 , Score51 , Score52 , Score53 , Score54 , Score55 , Score56 , Score57 , Score58 , Score59 , Score60 , Score61 , Score62 , Score63 , Score64 , Score65 , Score66 , Score67 , Score68 , Score69 , Score70 , Score71 , Score72 , Score73 , Score74 , Score75 , Score76 , Score77 , Score78 , Score79 , Score80 , Score81 , Score82 , Score83 , Score84 , Score85 , Score86 , Score87 , Score88 , Score89 , Score90 , Score91 , Score92 , Score93 , Score94 , Score95 , Score96 , Score97 , Score98 , Score99 , Score100 , Citations
304091,0.3094364965,0.2909906536,0.2497865106,0.2429653478,0.2237136252,0.2138349528,0.2064450413,0.1800111305,0.1773876921,0.1389513451,0.1382541422,0.1289308525,0.1265727799,0.1235123067,0.116314582,0.1145525376,0.1073521455,0.105599737,0.1048489001,0.1042516992,0.1003079236,0.0977401019,0.0889628805,0.0884578214,0.0864228081,0.0821094453,0.0804506612,0.0796038476,0.0782000519,0.0736461434,0.0727174976,0.0722613646,0.071593894,0.071434561,0.0705951494,0.0682873211,0.0666835812,0.0654585929,0.0646822322,0.0643388007,0.0632645405,0.0622185166,0.0598094592,0.0557458999,0.0547702407,0.0543559514,0.0537061377,0.0510201869,0.0490939447,0.0490939447,0.0478587511,0.0472768122,0.0464244894,0.0459169223,0.044847603,0.0435507381,0.0431932206,0.042709805,0.0424543924,0.0417147525,0.0416978682,0.041461358,0.0401411441,0.0386298409,0.037658025,0.0362990517,0.0358860676,0.0358157919,0.0352984634,0.0340628203,0.0336610445,0.0333246801,0.0332490991,0.0327292965,0.0327292965,0.0327292965,0.0327292965,0.0327292965,0.0327292965,0.0327292965,0.0327292965,0.0327292965,0.0326719479,0.0324860756,0.0322425588,0.0321716305,0.0320704018,0.0318450643,0.0317349086,0.0316229941,0.0312072557,0.0311753127,0.0311418882,0.0311137978,0.0308780767,0.0306534684,0.0303992504,0.030105858,0.0300261581,0.0296279051,16
304090,0.5601415797,0.3646102116,0.1957774483,0.1876124949,0.17970734,0.1724541565,0.1691782979,0.1646762681,0.1575009714,0.1247487751,0.0968907404,0.0960096724,0.0911545893,0.0859096208,0.0847566505,0.0845061003,0.08359503,0.0809440873,0.0716640609,0.0700176975,0.0693891642,0.0677753195,0.0649070955,0.0639666572,0.0637273821,0.061175004,0.0608966918,0.0583302175,0.0581344443,0.056673743,0.0558301225,0.0557257529,0.0542205346,0.0535866881,0.053169717,0.052412728,0.051110218,0.0500123455,0.0492250988,0.0461346069,0.0449607026,0.0410156741,0.0403157533,0.0401416863,0.038915779,0.0387562962,0.0387562962,0.0387562962,0.0387562962,0.0381061617,0.0380210211,0.0376517049,0.0365874913,0.0365641799,0.0361450993,0.0352953373,0.0350088487,0.0346887046,0.0338909628,0.0338024401,0.0322967474,0.0316315808,0.0316269619,0.0312614013,0.0306850324,0.0306522827,0.0303721767,0.0300549927,0.0295397054,0.0295386738,0.0294397562,0.0293294052,0.0291610521,0.0290338812,0.028882061,0.0286365857,0.0286365403,0.0282358812,0.0281028198,0.0279360374,0.0279204276,0.0278628764,0.0278628764,0.0275139538,0.0275139538,0.0275139538,0.0273176284,0.0273168983,0.027263798,0.0271861914,0.0271420948,0.0270094211,0.0268801415,0.0268801415,0.0268771688,0.026513054,0.0263665785,0.0261534388,0.0260437649,0.0258803843,31
304093,0.338439165,0.2981385638,0.2909535965,0.215645575,0.214368365,0.1702589949,0.1469527091,0.1300985876,0.1274440729,0.1176222866,0.1142698526,0.1066627808,0.1017468131,0.0941577824,0.0936289797,0.0913954213,0.0880917446,0.086889926,0.086268362,0.0854288009,0.083001898,0.0825314731,0.0820079146,0.0812966341,0.0796849148,0.0774309882,0.0763309012,0.0752382135,0.0744140445,0.0725418678,0.0722272115,0.0721096806,0.0709756361,0.0691588095,0.0680029551,0.0659765037,0.0658929316,0.0651679769,0.0645834533,0.063794253,0.0629034067,0.0628758275,0.0624947255,0.0622575087,0.0620213758,0.0613188493,0.0605059575,0.0599966137,0.0597301172,0.0590273685,0.0581950373,0.0576462621,0.0563594554,0.0562545297,0.056239862,0.0562355933,0.0548822279,0.0548570017,0.0547396666,0.0539807758,0.0528055268,0.0514342408,0.0510360357,0.0509208358,0.0507320444,0.0504771792,0.0501771113,0.049086054,0.047858869,0.047750163,0.0475583719,0.0475531871,0.0463686288,0.0446556514,0.0444680756,0.0442796657,0.0439928319,0.0438568351,0.0438492891,0.0433947238,0.0430445267,0.0429072618,0.0428344673,0.0420693191,0.0417864398,0.0415138015,0.0413156064,0.0406867194,0.0406565812,0.0402352203,0.039990687,0.0398512938,0.0398512938,0.0392586406,0.0382001304,0.0379924241,0.0379594132,0.0379585429,0.0379142221,0.0378079402,419
304092,0.7033541711,0.2471730215,0.1617215149,0.1520704782,0.1462639234,0.1351816028,0.1273588977,0.1104564161,0.1082938598,0.1063501174,0.097471391,0.0934262166,0.0933039316,0.0866350878,0.082841918,0.0823588313,0.0811322443,0.0800169723,0.0794495407,0.0759670725,0.0740217926,0.0699993395,0.0686136224,0.0684576851,0.0684262241,0.0682783694,0.0642805767,0.0622841444,0.059948315,0.0577401585,0.0539071716,0.0536211936,0.0534321438,0.0527553084,0.0523945228,0.0516271144,0.0507526861,0.0490555878,0.0481310939,0.0479777891,0.0478673933,0.0467131083,0.0467131083,0.0465817676,0.0453571249,0.0443405928,0.0433175439,0.0433175439,0.0433175439,0.0433175439,0.0433175439,0.0433175439,0.0432552371,0.0426686219,0.0424454903,0.0413182246,0.0410008286,0.0409015777,0.0408674364,0.0408674364,0.0408633796,0.0407482575,0.040369917,0.039803071,0.0397247704,0.0391290575,0.0391290575,0.0389994277,0.0389582121,0.0377806661,0.0377806661,0.0369589129,0.0369452853,0.03667895,0.03667895,0.03667895,0.0357474624,0.03565239,0.0356207309,0.0352637147,0.0329739926,0.0327534366,0.031558976,0.0311420722,0.0307642719,0.0307520847,0.0305989208,0.0303571909,0.0292813291,0.02923145,0.0288353663,0.0281189555,0.0273976401,0.0273704896,0.0273704896,0.0265076773,0.0263776542,0.0261972614,0.0260179007,0.0258746333,8
304259,0.4834111154,0.3690537326,0.3086577935,0.2462158723,0.2243942427,0.1845943961,0.1767760545,0.1696807966,0.1675605041,0.1519929861,0.1200060811,0.1166487465,0.108109288,0.0977138672,0.0912789971,0.0869246758,0.0824091974,0.0747675705,0.0731181669,0.0726747289,0.0720598084,0.0720294536,0.0702671787,0.0681113667,0.0658580131,0.0657063717,0.0653208013,0.0646862547,0.064176705,0.0521599736,0.0496771947,0.0491340036,0.0484038041,0.0483785467,0.0478168218,0.0471780404,0.0465360748,0.0455229443,0.043614835,0.0424132914,0.0416962284,0.0413357604,0.0405735054,0.0400755375,0.0396690192,0.0389458548,0.0384528803,0.0383153438,0.0380651046,0.0377860091,0.0375870098,0.0366554294,0.0359316602,0.0355096213,0.0349425421,0.0338241597,0.0336273766,0.0333999467,0.0330014294,0.032658899,0.0319477898,0.0317669529,0.0315013644,0.0309617594,0.0307280432,0.0306300912,0.0306016642,0.0306016642,0.0304224548,0.0302167154,0.0300440209,0.0287710674,0.0287289088,0.0286234103,0.0283828953,0.0280515069,0.0274717103,0.0271861639,0.0269766927,0.0263938014,0.0262157299,0.0261714339,0.0260145683,0.0259810987,0.0257330341,0.0256784293,0.0252716814,0.0242979639,0.0237751724,0.0236905619,0.0233285406,0.0230050738,0.0222689633,0.0221605977,0.022041438,0.022041438,0.0217585314,0.0216884523,0.0216616615,0.0215931424,20
304258,0.3146133066,0.2464648421,0.2335599976,0.2102396071,0.177812299,0.1658360772,0.1492578072,0.1432875535,0.1341784903,0.1316375674,0.1246986413,0.1232324211,0.1192280459,0.1172196292,0.1159189642,0.1159101656,0.1136494349,0.1129046706,0.1040986223,0.103541439,0.1031871932,0.1004887998,0.1000356994,0.0986872742,0.0917983609,0.0900596823,0.0850370625,0.0825839378,0.0821396166,0.0821396166,0.0821396166,0.0821396166,0.0821396166,0.0814892509,0.0802413362,0.0801813042,0.0746289036,0.074341183,0.0741973227,0.0737961712,0.0728850584,0.0716404751,0.0698425811,0.0681465908,0.0669356643,0.0636981812,0.0626060878,0.059052237,0.059052237,0.0585704237,0.058395247,0.0576180792,0.0566644947,0.0564062126,0.0563436216,0.0560606225,0.0547597444,0.0547597444,0.0547597444,0.0547597444,0.054352809,0.0539449264,0.0536667907,0.0536667907,0.0516624483,0.0516624483,0.0516624483,0.0516624483,0.0504090988,0.0495298527,0.0494735718,0.048432522,0.0482964779,0.0480396256,0.0477603167,0.0477603167,0.0468747843,0.0460236242,0.0459657332,0.0457244967,0.0432702896,0.0426085964,0.0424654541,0.0419032471,0.0417373918,0.0415662138,0.0412388113,0.0410727231,0.0410727231,0.0408576612,0.0407646067,0.0406108016,0.0401206681,0.0400271445,0.0375624144,0.0374314705,0.0368993403,0.0367978897,0.0361029679,0.0361029679,17
304257,0.3954231393,0.3136801768,0.2609722929,0.248768565,0.1761126545,0.1646541916,0.1542735918,0.1442259374,0.1333772187,0.1274516126,0.1238609105,0.1220400394,0.1209821019,0.1137384898,0.1107633421,0.1084967241,0.1079387934,0.1024329783,0.1008676448,0.1006702918,0.0966976922,0.0895434714,0.0894900781,0.0891377021,0.0833337467,0.0824910071,0.0820078194,0.0816441167,0.080248216,0.0787517837,0.0780428806,0.0778790927,0.0730604519,0.0721732833,0.0718749212,0.0699905752,0.065712643,0.0654184379,0.0619937283,0.0576880347,0.0559993929,0.0549415164,0.0543784649,0.0540938887,0.0540696479,0.0535349761,0.0516054559,0.0509239502,0.0508376585,0.0505895144,0.0493129935,0.0487801067,0.0485997313,0.0452045926,0.0451563937,0.045155387,0.0450490486,0.0447494982,0.0445688511,0.0444007668,0.044072997,0.04373852,0.0436551809,0.0434864404,0.0434104109,0.0424470716,0.0420809771,0.0409533289,0.0408723161,0.0408048085,0.0398644515,0.0397846595,0.0389915112,0.0378388737,0.0376729548,0.037492105,0.0373394872,0.0373329286,0.0372408139,0.0367065702,0.0360001272,0.0348313256,0.0341065578,0.0341065578,0.0341065578,0.0340400922,0.0327900465,0.0325815502,0.0323045949,0.0316868946,0.0316258905,0.0308572518,0.0307386503,0.0305567148,0.0305375912,0.0303132187,0.0301194881,0.0300382302,0.0299088494,0.0298180252,14
304256,0.7813103499,0.563581027,0.2681987382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
304255,0.3739859518,0.2845305357,0.2527299488,0.2371164347,0.2139874686,0.1657631465,0.1597334953,0.1581140744,0.1428952105,0.1185634625,0.1178252664,0.11608432,0.1110694048,0.110455121,0.0901040225,0.0894046129,0.087482294,0.0829634878,0.0822406236,0.0818816293,0.0818202453,0.0810640117,0.0790107195,0.0784556178,0.0770645532,0.0755045466,0.0743605638,0.0737310144,0.0734550571,0.0729183043,0.0721689437,0.0686154305,0.0677051001,0.0661710656,0.0657699143,0.0657586463,0.0653405409,0.061112963,0.0600975405,0.0600082317,0.0599084423,0.0589644429,0.0583972979,0.0570100682,0.0568012896,0.0553001006,0.0546324029,0.0537077922,0.0535006639,0.0523640452,0.0520544595,0.0512272489,0.0509518975,0.0502149893,0.0498224642,0.0497430169,0.048224514,0.0480676204,0.0479987238,0.0479391673,0.0477191025,0.0472707917,0.0471715543,0.0461214896,0.0458304142,0.0456210394,0.0454502415,0.0447864775,0.0447660457,0.0438748653,0.0435706913,0.0434349607,0.0430502844,0.0428870725,0.0408082301,0.0407595178,0.0407595178,0.0404435343,0.040389189,0.0403089782,0.0400145704,0.039832084,0.0392798826,0.0389324153,0.0386625135,0.0384497997,0.0382418658,0.038230666,0.0374967508,0.0374692495,0.0372661699,0.0371468236,0.0368183737,0.036817109,0.0366898738,0.0366461255,0.0366325306,0.036390631,0.0361701066,0.0355425147,25
304254,0.5091580842,0.2625403968,0.2552371186,0.2434878489,0.207243952,0.2005408051,0.1565980861,0.1535182185,0.1432550892,0.1222663862,0.118724851,0.1177899889,0.103516836,0.1010634644,0.0981954911,0.0967578277,0.0956678266,0.0946778834,0.0918695547,0.0879274415,0.0860385866,0.0836471438,0.0793718463,0.0785231597,0.0775227562,0.0773972456,0.0773722586,0.0771634994,0.0731948643,0.0712189921,0.0703177789,0.068178354,0.0666944935,0.0661742392,0.066026893,0.0642356985,0.0641642039,0.0637011261,0.0636189203,0.0601889014,0.0597683151,0.0566708545,0.0566067868,0.0560852165,0.0552837468,0.0539846723,0.0531827146,0.0531269908,0.0524659129,0.0511080939,0.0504110827,0.0502617435,0.0482651617,0.0468785192,0.0468785192,0.0466799997,0.0455025279,0.044883172,0.0446984841,0.0442269975,0.0441680551,0.0431040856,0.0430751345,0.0430679107,0.0422827604,0.0419539013,0.0400989163,0.0388678885,0.0370256456,0.036460009,0.036352194,0.0362824133,0.0359341171,0.0354385519,0.0351588894,0.0343751896,0.0337561036,0.0333778545,0.0328865914,0.0328836479,0.0321562926,0.0321210949,0.0319947801,0.0319605042,0.0317592846,0.0313596377,0.0312596759,0.0312058153,0.0310421678,0.0303935703,0.0297706433,0.0295650594,0.0292259319,0.0290550038,0.0288633498,0.0284104244,0.0283596798,0.0283596798,0.0282699978,0.028103944,52
304253,0.3368288814,0.329689074,0.3217144798,0.2408370716,0.2124010556,0.2042847452,0.1625523616,0.1546575757,0.1535171426,0.1513114722,0.1443254395,0.1323705678,0.1224937807,0.1164353552,0.1139293167,0.111142447,0.1091218821,0.1083584415,0.1075812659,0.0947906716,0.0918878895,0.0918447224,0.0821565504,0.0789786459,0.0785219589,0.0769718183,0.0759800887,0.0714357005,0.0681515304,0.067716605,0.067299946,0.0667130287,0.0659802284,0.0658454753,0.0647909684,0.0619372973,0.0611919295,0.0599499379,0.0594934777,0.059451662,0.0591875862,0.058087732,0.0563769127,0.0562644113,0.0560301056,0.0559303044,0.0558208006,0.0535220576,0.0527397586,0.051987044,0.0516773772,0.0512678427,0.0494546578,0.0477233749,0.0477030471,0.0473188815,0.046898102,0.0463647343,0.0462392035,0.0459216533,0.0455559769,0.0445832265,0.0423912309,0.0420461005,0.0416829598,0.0406935719,0.0398117688,0.0397489337,0.0394893229,0.0394893229,0.0393132381,0.0390411822,0.0390223668,0.0389900359,0.0387881237,0.0385851651,0.0382112831,0.0366155609,0.0360808018,0.0360567253,0.0356573249,0.0349971416,0.0344010246,0.0342876463,0.033759677,0.0334395546,0.0330567492,0.0326031208,0.0325066223,0.0324604438,0.0322483192,0.0320629342,0.0319096662,0.0313778692,0.0312419147,0.0312038425,0.0308665074,0.0308539636,0.0308350153,0.0298774756,5
304252,0.518331782,0.2791534868,0.2373161216,0.171632645,0.1395767434,0.1385395084,0.1368408869,0.1353636035,0.1259395446,0.1251353695,0.1244722931,0.123458198,0.1162671476,0.1127582242,0.1105205988,0.1079429637,0.106408342,0.105373726,0.1014466245,0.0996195802,0.0984883555,0.0956618682,0.091943385,0.0853769427,0.0847082191,0.0836413863,0.0795940406,0.0793739926,0.0787031596,0.0763894506,0.0748664952,0.0738508799,0.0714182234,0.0694740394,0.0691654204,0.0677070255,0.0666172729,0.0663081756,0.0662100104,0.062561737,0.0621369964,0.0621369964,0.062017285,0.0615512835,0.0606436699,0.0603980513,0.0597807924,0.0585253628,0.0576725101,0.0568706212,0.0564112117,0.0547772269,0.0527724127,0.0522028191,0.0510071676,0.0465255811,0.046377184,0.0458613948,0.0438020547,0.0426797152,0.0420107927,0.0419644228,0.04184752,0.0414786187,0.0406988953,0.0404190543,0.0399198494,0.0396795959,0.039023146,0.0387713176,0.0387713176,0.0387713176,0.0386790458,0.0385131181,0.0380814546,0.0376528931,0.037470561,0.0365783517,0.0364806652,0.0363292378,0.0361473434,0.0360799699,0.0351791106,0.034907351,0.0348758181,0.0345697104,0.0341739242,0.0340011104,0.0338155415,0.0336206664,0.0334518143,0.0317228477,0.03153274,0.0315293432,0.0314554274,0.0313670987,0.0313158717,0.0310497226,0.0309371742,0.0308704225,43
304251,0.3220169198,0.2735376734,0.2555243691,0.2280157487,0.2091562422,0.2073639706,0.186802123,0.180805453,0.1753876171,0.1679074563,0.1532316613,0.1530037741,0.1327818624,0.1307625815,0.1227002526,0.1152722363,0.1081426113,0.1045902695,0.099944953,0.0967997343,0.0891317475,0.0889737051,0.0813972403,0.0813196171,0.0790012294,0.0784733245,0.075160334,0.0726378805,0.0719472081,0.0715494183,0.0700334979,0.0696865419,0.0691618603,0.0672853007,0.0650167519,0.0649206971,0.0636686125,0.0632085426,0.0632057646,0.0626246503,0.0624070296,0.0616445257,0.061394619,0.0601780544,0.0596392757,0.0591902708,0.0588411779,0.0575608182,0.0574368546,0.0557911841,0.0541864793,0.0536158123,0.0504158108,0.0503653099,0.0500436821,0.0498371461,0.0496087963,0.0490820831,0.0487752341,0.0481154149,0.0480879322,0.047902095,0.0476081211,0.0468761041,0.0461888816,0.0460640852,0.0449513003,0.0449513003,0.0448705541,0.0443700982,0.0442119612,0.0425338584,0.0424638889,0.0404888703,0.0403576275,0.0401461308,0.0398062183,0.0397032913,0.0396848286,0.0395399737,0.0393078498,0.0391079759,0.0390216795,0.038537599,0.0379603677,0.0378582878,0.0369666409,0.0368549086,0.0365996028,0.0365806912,0.0365416392,0.036233114,0.0359801692,0.0352494439,0.0336678544,0.0335211163,0.0334143756,0.0333794682,0.0331954656,0.0329001531,29
304250,0.4013163579,0.3898849839,0.2646882606,0.2604657764,0.2015316508,0.1911193697,0.1709604696,0.1709028224,0.1591695265,0.1502348641,0.1493213044,0.1388464037,0.1323504656,0.1322836975,0.1304450582,0.1272613243,0.1234147879,0.1232200109,0.1105253802,0.1102364146,0.0995773679,0.0932307881,0.0799811368,0.0796471984,0.0781747959,0.0768288407,0.0718496189,0.0715853514,0.0699733098,0.0697227344,0.0693536424,0.0668050412,0.0661465429,0.0597464208,0.0568683457,0.0528035492,0.052000636,0.0511535635,0.0496099072,0.0490752222,0.0480148798,0.0474032769,0.046664091,0.0440945658,0.0425161343,0.0416005088,0.0398309472,0.0387348674,0.0381515345,0.0362778505,0.0359630078,0.0352712592,0.0347507555,0.0342805504,0.0337420401,0.0330709244,0.0322399757,0.0318531061,0.0317839309,0.0317303083,0.0315709843,0.0305792144,0.0303686674,0.02960003,0.0294063993,0.0286834975,0.0283398173,0.028317302,0.0281183667,0.0278092926,0.027626229,0.0274903047,0.0274370742,0.0273295274,0.0268367166,0.0267804213,0.0266754964,0.025873228,0.025370743,0.024307071,0.024291223,0.0241734998,0.0237096562,0.0236817057,0.0235978376,0.02294058,0.0227888434,0.0220472829,0.0220472829,0.0220472829,0.0219301539,0.0218350451,0.0217194041,0.0213785819,0.021199107,0.0210502024,0.0208511159,0.0208002544,0.0207333735,0.020607547,48
304077,0.4629617028,0.2410460393,0.2125941098,0.1803521628,0.1727838213,0.164522417,0.1562003146,0.1371030185,0.1323169559,0.1319213649,0.1317149324,0.1291361691,0.1291361691,0.1258172612,0.1252956103,0.1203159024,0.1203159024,0.1062970549,0.1046483861,0.1029985606,0.0974656216,0.0933197246,0.0927320846,0.0890919497,0.0887066378,0.0868759112,0.086091655,0.0829637969,0.0790815372,0.0774872004,0.0774817014,0.0757728187,0.0755348759,0.0736650542,0.0736572507,0.0730992162,0.0724356219,0.0715057117,0.0699897935,0.0695684832,0.0675779378,0.0672024212,0.0663435983,0.0652300539,0.0610821614,0.0572502556,0.0564931647,0.0550059776,0.0540887564,0.0539182032,0.0525806367,0.0520015504,0.0516544676,0.0514218119,0.0503283523,0.0500828757,0.0487328108,0.0483783266,0.0483711671,0.0476057564,0.0466598623,0.0462281333,0.0450519586,0.0444343044,0.0435461783,0.0430701759,0.0423804092,0.0422905575,0.0419170717,0.0415950419,0.0415877566,0.0399788383,0.0399752893,0.0395529974,0.0393705774,0.0381907383,0.0381668371,0.0378839545,0.0376442787,0.0355276698,0.0353733138,0.0352912833,0.0351568909,0.0349541444,0.0349168334,0.0344235898,0.0343850404,0.0337489949,0.033594247,0.0334548442,0.0326171338,0.0325545924,0.0321410911,0.0317958063,0.0317171984,0.0315692866,0.0315505095,0.0314543153,0.031410356,0.030709442,58
304076,0.3468296656,0.3419242531,0.3105701745,0.2162139976,0.2136106963,0.2101119122,0.1840084636,0.1820426451,0.1804001564,0.1687615197,0.150663891,0.1449464326,0.1431698226,0.1172677605,0.1172677605,0.1115668174,0.1038244822,0.1022785159,0.0965031225,0.0884445295,0.0849769703,0.0808080415,0.0759503453,0.0747008973,0.0743083496,0.069707369,0.0693758191,0.0668944414,0.0661973255,0.0660787605,0.064516198,0.0632919544,0.0610924958,0.0595869652,0.0586338803,0.0586338803,0.0586338803,0.058198155,0.0566163196,0.0560980498,0.0518280862,0.0481349163,0.045469795,0.0452385343,0.0448972919,0.0439785312,0.0433678383,0.0433238374,0.0430944594,0.0422975121,0.0414372767,0.0393652043,0.0392192755,0.0390892535,0.0390892535,0.0390892535,0.0390892535,0.0390892535,0.03879877,0.0382446021,0.0381529007,0.0372377071,0.0370482227,0.0368783047,0.0365332494,0.0365003652,0.0363710294,0.0353096116,0.0353096116,0.0352230633,0.0349829028,0.0343579411,0.034296378,0.0340928386,0.0337677371,0.0336888528,0.0335393363,0.0333390006,0.0332716327,0.0330986627,0.0330986627,0.0330986627,0.0329437269,0.0323460693,0.0323156487,0.032258099,0.0315261386,0.0315030058,0.0312394861,0.0310197245,0.0298571648,0.0297553518,0.0297553518,0.0295993789,0.0294633249,0.0290030266,0.0288825583,0.0277511754,0.0277397495,0.0274763573,59
304075,0.6519904,0.3092177343,0.2486398944,0.2447491013,0.2176462022,0.15007114,0.138117095,0.1274393351,0.118711966,0.0984247254,0.0977831197,0.092930486,0.0928576703,0.0912497057,0.0910188827,0.088617896,0.0826717359,0.0810082101,0.0793908382,0.0781735135,0.0737424908,0.0717072869,0.0693602507,0.0673419414,0.0661402318,0.0632676426,0.0602849993,0.0592718545,0.0583565194,0.0549455933,0.054767833,0.0538922147,0.0537684217,0.0500123023,0.0492123627,0.0492123627,0.0492123627,0.048958155,0.047804858,0.0455044853,0.0411790604,0.0407055429,0.0396954191,0.0389090634,0.0384664422,0.033318565,0.0328082418,0.032493285,0.0324455925,0.0316000967,0.0307799758,0.0301784755,0.0294445935,0.0290863609,0.0289774264,0.028785504,0.0286146701,0.0285505067,0.0281394538,0.0279000178,0.0277513271,0.0274315674,0.0270747435,0.0264636127,0.0264603973,0.0259784434,0.0255618039,0.0254423556,0.025136885,0.0250983033,0.0246079277,0.0245819254,0.0245167289,0.0237745628,0.0234346968,0.0231244854,0.0230910285,0.0230795346,0.0230138386,0.0230138386,0.0228921897,0.0223263905,0.022162844,0.0221320754,0.0218720487,0.0218338366,0.0217567649,0.021657136,0.021630395,0.0215835764,0.0210098488,0.0204763401,0.0203439559,0.0203083031,0.0202539901,0.0202495135,0.0199532442,0.0196979656,0.0194545317,0.0193476017,23
304074,0.4830509522,0.3321904847,0.2542324698,0.2440975596,0.2383832314,0.1939503391,0.1903523663,0.1835586942,0.1640469669,0.1462914351,0.1348393265,0.1276001239,0.1147229439,0.0924076902,0.0875009526,0.0874580352,0.0870931822,0.0854280178,0.0844991623,0.0816710239,0.0724419023,0.0723916799,0.0711422224,0.0701982564,0.0701773472,0.0694842949,0.0683951443,0.0678099932,0.0663568134,0.0663101261,0.0641519389,0.0604838553,0.0600693514,0.0583385962,0.0564097242,0.0554458514,0.0543174348,0.0510440883,0.0478233079,0.0472083037,0.0460477133,0.0452066621,0.0441933958,0.0439481125,0.0439369617,0.0439137229,0.0425402941,0.0417189973,0.0411471582,0.0408938941,0.0408231687,0.040087667,0.0395586367,0.0382387107,0.0380992081,0.0374213385,0.0374015134,0.0364529977,0.0358826927,0.0358127401,0.0356295334,0.0355414193,0.0354413888,0.0350571657,0.0348789397,0.0342681827,0.0337324061,0.0329625272,0.0328804457,0.0328569299,0.0328569299,0.0317984567,0.0317868974,0.031309513,0.0310252603,0.0309578148,0.0303827161,0.0301377747,0.0301377747,0.0301377747,0.0294293842,0.0292892524,0.0291570429,0.0284331355,0.0281774034,0.0280879025,0.0280041844,0.0278412122,0.0274052237,0.0270167959,0.0269792938,0.0269424271,0.0267669257,0.0265834285,0.0265636249,0.0265473265,0.0260653835,0.0258490084,0.0257260113,0.0257260113,76
304073,0.4346320786,0.3686686662,0.2832355395,0.1792865333,0.1544580781,0.1454827836,0.1440695271,0.1400351057,0.134416229,0.1300091379,0.1203278748,0.1196183776,0.1137507184,0.1097691967,0.1066578294,0.105597923,0.0964566354,0.0920896749,0.0886515278,0.0850292447,0.0826836457,0.0769865235,0.0750893414,0.0728110357,0.0700325937,0.0670515632,0.0668337506,0.0655828967,0.0654056826,0.0633587538,0.0633386836,0.0626566412,0.0626566412,0.0602923203,0.0585517565,0.0583107781,0.0581448362,0.0575659205,0.0575009064,0.0572820671,0.0554180797,0.0548760543,0.054743925,0.0543979882,0.0537319796,0.0527930834,0.0526682935,0.0522835472,0.0502729999,0.0501554071,0.0500595609,0.0487103474,0.0483345032,0.0469250284,0.0459363867,0.0455712011,0.0455622633,0.0451144542,0.0451144542,0.0442778793,0.0435907558,0.0429759844,0.0429726464,0.0428200534,0.0425690167,0.0422391692,0.0418893968,0.0417447747,0.0416982876,0.0413763543,0.040885942,0.040302924,0.0393425234,0.0381284994,0.0377440453,0.0372615453,0.0370873655,0.0362864463,0.0360484773,0.0351492957,0.0349365021,0.0349004505,0.0347450161,0.0343640168,0.0342294445,0.0335153333,0.0334516755,0.0333646379,0.0330612566,0.0317470901,0.0313484005,0.0313484005,0.0310766107,0.0310686013,0.0306900703,0.0304427883,0.0302031454,0.030026321,0.0292543452,0.029170302,8
304072,0.3694545132,0.3206143597,0.2910368464,0.2868468819,0.2828097459,0.2743428313,0.2223849892,0.1997841019,0.1560365708,0.1321191677,0.1259949594,0.1137549263,0.1028399076,0.0932921295,0.0874967612,0.0870792638,0.0830445843,0.0811974497,0.0792426124,0.0771299307,0.074347748,0.0727673422,0.0727673422,0.0723445413,0.0609468593,0.0598132363,0.059651656,0.0563939579,0.0541039591,0.0540218665,0.0534374589,0.0531494642,0.0514199538,0.0503936592,0.0475737039,0.0470003378,0.0466460647,0.046606846,0.0448474204,0.0433358215,0.0429998435,0.0424339124,0.0423512188,0.0422834762,0.0420400013,0.0415528753,0.0407668212,0.0406312396,0.0398723937,0.0390310951,0.0388949837,0.0379935578,0.0377119595,0.0365041651,0.0363945505,0.0358864859,0.0358194696,0.035271487,0.0350193161,0.0349918771,0.0349035613,0.0348817745,0.033901052,0.0335957728,0.0333029575,0.0327509177,0.0326377419,0.0324900533,0.0308894495,0.0302995575,0.0301940636,0.029981659,0.0299316318,0.029781787,0.0296697932,0.0296505724,0.029576688,0.0292035272,0.029146352,0.0290867766,0.0286238432,0.028331028,0.0280496986,0.0279084781,0.0277981237,0.0276651585,0.0275684874,0.0275181238,0.0273889739,0.027130269,0.0268751016,0.0268026215,0.0266042668,0.0265685101,0.0260687319,0.0258263711,0.0257929696,0.0257154509,0.0257099769,0.0257099769,9
